ts;uuid;id_user;gclid;user_recurrent;url_landing
2021-09-06 11:30:14.071;00cb0914-df05-40b3-b17a-5e5dc4c4dc1e;f9449211-f6ea-4eca-bd43-f4ac015a66de;Cj0KCQjw-NaJBhDsARIsAAja6dPYrbGPRDC1gCuAolehSIsm8a8NAWLKygpqJpYwcjoKd-augLiCAeIaAkPEEALw_wcB;false;https://www.metropolis.com/es/ixs-hibrido?gclid=EAIaIQobChMIseC9m6Dq8gIVRofVCh3xbQYWEAAYASAAEgIRVfD_BwE&idUser=2a7b3918-363f-46d5-aeba-3a70e113858f&uuid=25c2bd47-0043-49b3-b0a4-590d21622e9e&camp=1646697566&adg=65960618775&device=m&sl=&adv=379120564783&rec=false&
2021-09-06 11:30:18.638;bed631ea-bd2e-41d7-ba39-d6c8f3f3dd8d;a1373dea-cc9f-4dae-b0c1-3dd5e7afb8ef;Cj0KCQjw-NaJBhDsARIsAAja6dOLSm6_RukiosFWy5rklY2vbMBDYOe6YZVhPJcCQsjV74INN6Jeg4caAmqZEALw_wcB;false;https:/www.metropolis.com/tria-hibrido?idUser=462e7583-db5e-4ae5-b451-ada465d68859&&&uuid=0094eaa3-c511-435e-83f3-60a5e2e3a1da&camp=283688291&adg=1243548094585521&device=c&sl=0&adv=77721873567321&rec=false
2021-09-06 11:30:23.661;8c0dcfe4-8547-47de-90c8-4975980f8220;a2306c3b-9477-405d-952f-f4454d486a5b;Cj0KCQjw-NaJBhDsARIsAAja6dPaN8R-BFdUWT91cuHBlBStPrKU3QTR-gBZfiRHGtNVH1eGNqRHWyMaAgpwEALw_wcB;false;https://www.metropolis.com/es/clin200?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dP4g6u46_D-ploArGPSdiG5z_mAjQUupmnMuaQn1fZsSkWOXKMsHPIaAmTgEALw_wcB&idUser=152a5a62-c571-4276-9022-1036b16372cd&uuid=b0dca820-e9b6-4d71-89c1-844672958b1d&camp=732187355&adg=46724587148&device=m&sl=&adv=499223878287&rec=false&
2021-09-06 11:30:24.566;b362fdfd-1293-4128-9c27-b291a2b32d63;f99e3d6e-a938-4a7e-8032-a7507dcecff0;Cj0KCQjw-NaJBhDsARIsAAja6dNEQ7fgtbWPv8GisP3AkUKBajIR5hEo_5Xdly6CIxd_aBKzSHCynckaAphHEALw_wcB;false;https://www.metropolis.com/es/?gclsrc=ds%2Cds&idUser=47d7f19b-d2eb-4b6d-8b91-cad99d0aa40b&&uuid=66464872-2966-41c6-9ec4-cceeba6b837c&camp=732187328&adg=46724581628&device=c&sl=&rec=false&
2021-09-06 11:30:27.806;a4145282-cd15-453f-8d58-a1512de99a08;3557e161-637a-45c5-87d0-3401594da836;Cj0KCQjw-NaJBhDsARIsAAja6dOIZiN5qXg2g0V0Y_uyNG4AQoXN26ywgsNRbPU1Pc1Ip1PKMcXn00EaAsdOEALw_wcB;false;https://www.metropolis.com/es/?gclid=EAIaIQobChMIvMrnqKDq8gIVENPtCcomT6Au8EAAYASAAEgJdUfD_BwE&idUser=a2e293ed-9387-487a-ba2f-ca04df3f2db1&uuid=579462a8-0ba3-49b6-96a6-d8af02892101&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 11:30:34.069;9e0a199f-49e2-49ae-8a66-52975a6d7c16;d4ec89e7-5d1f-4c21-a2ae-e740ea7d10aa;Cj0KCQjw-NaJBhDsARIsAAja6dOogpmAN0NnBQoh5-vHmG8xCWl14tzvsw9v7XIAtFLhWcuWSE3_EmUaAokpEALw_wcB;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dN9SEuRqkklEo_PYMij714gbzv8DWll-Z6jvDAPDaPIHQWlPuD4SSUaAsCFEALw_wcB&idUser=f27489e0-dbf4-4767-918d-eb9fb61746f9&uuid=829b6123-b88e-4a5e-a82f-51640e193ddd&camp=1648648995&adg=62589383945&device=m&sl=&adv=481025151796&rec=true&
2021-09-06 11:30:35.146;f0cfea89-26c1-4766-86f2-c1c14624a687;6ebd9ed6-b015-4bc4-9d91-f62ee6461c96;Cj0KCQjw-NaJBhDsARIsAAja6dMMOLANSB8NseRVNkJRcJisa8HI3u-ZcrQLtiberuzuxHtj-qBeHggaAjoXEALw_wcB;true;https://www.metropolis.com/es/clin200?gclid=EAIaIQobChMIk77UnKDq8gIVx8PVCcomrCwLFEAAYASABEgJ9XfD_BwE&idUser=058107b1-ff48-4cfd-9ff3-a97b3b82be99&uuid=e86d1b16-852c-4ffd-af4b-1985d5db742d&camp=1439144636&adg=54995537263&device=c&sl=43115966579&adv=499223878482&rec=false&
2021-09-06 11:30:40.655;661483f6-48b4-49d5-9119-acad6791dc58;a363ba03-611d-4dab-927e-4fad6f59c6e3;Cj0KCQjw-NaJBhDsARIsAAja6dOUhHSJNNXN2l8d2zKGn5gVhtKYPlSULZHL0kWqg7yTJJxv29eP2ygaAnzOEALw_wcB;false;https://www.metropolis.com/es/clin50?gclid=EAIaIQobChMI-7T1oqDq8gIVxQwGAB0tuwyqEAAYASAAEgJva_D_BwE&idUser=987af2f6-bb26-472d-98d1-8b4b8a2880b9&uuid=04f64b15-c839-4fb6-b170-6ccad60a16b2&camp=1691163013&adg=64322688885&device=m&sl=&adv=383441984076&rec=false&
2021-09-06 11:30:43.404;a4acb7c2-aa8d-4cec-8a5d-04a89d330124;4c5faba2-af03-463f-87a0-9ba16223b844;EAIaIQobChMI_tuT05_q8gIViIbVCh0RpQgDEAAYAiAAEgIYh_D_BwE;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOIZiN5qXg2g0V0Y_uyNG4AQoXN26ywgsNRbPU1Pc1Ip1PKMcXn00EaAsdOEALw_wcB&idUser=3557e161-637a-45c5-87d0-3401594da836&uuid=a4145282-cd15-453f-8d58-a1512de99a08&camp=1648648995&adg=62589383945&device=m&sl=&adv=481025151796&rec=true&
2021-09-06 11:30:46.306;0544a225-87ba-4500-b621-74b824f6c849;ee79cfd3-4838-4ab6-b03b-103e8a554fd2;EAIaIQobChMIpY7705_q8gIVBZ7VCh1luga_EAAYASAAEgIQbfD_BwE;false;https://www.metropolis.com/es/ixs-hibrido?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPGkCB5wKv2H0m8P7J54HEICxalnDIEndRJK3HWHtYEuBVdBI1oAQUaAjDeEALw_wcB&idUser=4bce635d-5718-479e-bc9c-f8a91ffef93a&uuid=03761d52-db7b-48b0-a997-6793f77e1440&camp=1646697566&adg=65960618775&device=m&sl=&adv=383258708311&rec=false&
2021-09-06 11:30:52.997;8c0dcfe4-8547-47de-90c8-4975980f8220;a2306c3b-9477-405d-952f-f4454d486a5b;Cj0KCQjw-NaJBhDsARIsAAja6dPaN8R-BFdUWT91cuHBlBStPrKU3QTR-gBZfiRHGtNVH1eGNqRHWyMaAgpwEALw_wcB;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMcW5IItkWBs4LErMT0b1YOB2F5TSNrCiLncANLnL3gg24xJ1TwjH0aAtcea?Lw_wcB&idUser=a5da7853-4f86-4f7b-89cf-bac3a99ae574&uuid=edf91bc9-ea00-4bd5-8d48-f0b7a02d45d6&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 11:30:56.824;13a10876-6eec-4574-aa98-9697aa937388;c28b4266-244c-4b69-880c-e4596d771fbe;Cj0KCQjw-NaJBhDsARIsAAja6dMAaTJtC-kl5pEZham4gBHJTMMvaBcKe2XI5fEGS4kITq3QOz1Oqg8aAtXqEALw_wcB;false;https://www.metropolis.com/es/?gclsrc=ds%2Cds&idUser=47d7f19b-d2eb-4b6d-8b91-cad99d0aa40b&&uuid=66464872-2966-41c6-9ec4-cceeba6b837c&camp=732187328&adg=46724581628&device=c&sl=&rec=true&
2021-09-06 11:31:6.095;5f663c35-a95e-4a51-aa08-a29c73d309ed;12b4fdf0-1b6a-465f-a799-385e47f03667;EAIaIQobChMI7Oaf3p_q8gIVcxkGAB1vlQV7EAAYASAAEgImI_D_BwE;false;https://www.metropolis.com/es/tria?gclid=EAIaIQobChMIiYuCvqDq8gIVxpTVCcomhJw3uEAAYASAAEgJOfPD_BwE&idUser=43458694-9cbf-4886-a271-df45fcfbb85f&uuid=8bb621c1-1a8f-4718-b814-3ac365420a4f&camp=1648648995&adg=62589383945&device=m&sl=&adv=481025151787&rec=true&
2021-09-06 11:31:18.711;4754ed8f-286e-4b20-9e67-af53a179bea8;de76b56d-6b98-416f-ae2d-cfb9df563f1f;EAIaIQobChMIuuONz5_q8gIVh-vtCh0bjgnMEAAYASAAEgLtdPD_BwE;false;https://www.metropolis.com/es/?gclid=EAIaIQobChMIwaa2vKDq8gIV1YjVCcomwig3FEAAYASAAEgIUVPD_BwE&idUser=a718a7ab-83d2-4f7d-a120-c0637e7bd9e8&uuid=0b910d2b-aa81-45a3-8d8f-4c66acfcd743&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 11:31:23.889;76ebb645-6859-40a3-a14c-46bda3442bd9;540b9395-e9b1-4c04-834a-ca4787e19b70;Cj0KCQjw-NaJBhDsARIsAAja6dMP6yfP1ieO1z4GbhXPN7fm?xG59GEvUwt0AZpAu05Rz-JtHX6Zk7UaAuDoEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPJpPFdCqtx398GUXUTuSyZkYifkIPLlFkud_ccU2o24F1KS3NezfoaAnP6EALw_wcB&idUser=10133fab-964c-4b42-8f1c-582929c5174f&uuid=87085b2a-7225-4d63-980b-0cc62a1698c4&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 11:31:31.132;8ca5ac2e-7b11-42a7-a91a-913ce2f08838;90b6c90c-883f-4a3b-8b61-11ec427d9e0c;EAIaIQobChMIoZDXxJzq8gIVg7LVCh0j_ALbEAAYASAAEgJWRfD_BwE;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNDbd7cJnsZPFWpIIoDVRkkOW50OcmWMpAYJQnC8LGF8v0I8LqeFJcaAs9yEALw_wcB&idUser=0b4a190a-f064-40ea-b1cb-a26244fda933&uuid=24081e36-4594-48a5-9d27-0eb519e25be0&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 11:31:46.866;dd8ff5af-f80e-4e69-958a-cc2292573773;48d67e87-fa7c-4122-b520-3992b4ee999b;Cj0KCQjw-NaJBhDsARIsAAja6dMPP-AiPbubYBnUfKoQ7zgBdzs4dVRJngfH1qPo1eXd0KqqSKFic_EaAhvBEALw_wcB;false;https://www.metropolis.com/es/?gclid=EAIaIQobChMIwaa2vKDq8gIV1YjVCcomwig3FEAAYASAAEgIUVPD_BwE&idUser=a718a7ab-83d2-4f7d-a120-c0637e7bd9e8&uuid=0b910d2b-aa81-45a3-8d8f-4c66acfcd743&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
2021-09-06 11:31:56.602;9938c4cb-ccb1-4735-b4b5-5402b6e7f7f7;15518f76-303b-427c-bbb1-7842e7098f71;EAIaIQobChMIotqe9J_q8gIVIu7mCh10Zw57EAAYASAAEgJDKfD_BwE;false;https://www.metropolis.com/es/cea?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPJr8aOKbqT9TMzoAh-GqbV5tmjY9j9UJHtxXMhl2xVNq5aOLCyHokaArAzEALw_wcB&idUser=9dc90c01-847c-41d6-bdfc-1c55c0eea3de&uuid=fc912f14-3bff-4608-abd6-f959b925cd9d&camp=1648646316&adg=58613330770&device=c&sl=55827740349&adv=494939238438&rec=true&
2021-09-06 11:32:8.480;34d8ddeb-6925-4242-be1f-a85b9eccfbd8;7b8346ca-21a0-495c-af85-a5c4ddce411b;Cj0KCQjw-NaJBhDsARIsAAja6dNi5sq9-545moOqac8tNVdjSOVqdxVYEGdbNMm7Qs_-Sxi0Qi658iAaAkaDEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPs4jxLLHorWyNUtLeBdYJ9NXHepGLxcomkEPHsV9IIZ3n03tU6vLq8aAlFbEALw_wcB&idUser=9cdae29c-7361-4eb4-a262-e19b4f861385&uuid=40b27221-86b4-4c51-b3e2-d6a1a8787b9d&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 11:32:11.184;8bbf90b7-3c65-47fc-85ca-3ecc7136c2ec;b0b9d2a6-47bc-4115-a9b4-8b0952d9513f;Cj0KCQjw-NaJBhDsARIsAAja6dPTS6rpks7XefeHT3RvgMbHNLVrwGjyagugnNJXJ1S-tpK-nJ6RWnwaAvcea?Lw_wcB;true;https:/www.metropolis.com/tria?gclid=EAIaIQobChMIvf6Fu6Dq8gIVJO7mCh0QAgQlEAAYAyAAEgJ6GPD_BwE&idUser=691751ba-152f-45fa-93b3-5f0928687a1f&uuid=37ee3642-d541-4b11-b559-c7c5c8d37a2c&camp=1724638222&adg=67277037573&device=c&sl=&adv=383441984154&rec=false&
2021-09-06 11:32:12.272;53fbe3ab-19ec-41e9-b420-1c39889586d9;d583f06d-608b-4f61-86c3-33c9db02a70a;Cj0KCQjw-NaJBhDsARIsAAja6dPOkoyHKDuDQvCpuZXQ4BRk1OAwKs34XSgCTcWb8ObpG8Q2Vw9spRkaAjBtEALw_wcB;true;https://www.metropolis.com/es/tria?gclid=EAIaIQobChMI58vd0KDq8gIVjbh3Ch0NrgAREAAYASAAEgLLiPD_BwE&idUser=43458694-9cbf-4886-a271-df45fcfbb85f&uuid=8bb621c1-1a8f-4718-b814-3ac365420a4f&camp=1648649016&adg=68652743208&device=m&sl=&adv=479953001032&rec=true&
2021-09-06 11:32:12.782;b71977f1-9bee-4c53-a2e4-b93395bb11e9;0043c444-271a-45c6-a4a6-6fbbc26b7891;Cj0KCQjw-NaJBhDsARIsAAja6dPNwu1ltthUYR7mODVdm7C1s2HFFaPuLeNVQTSkMZc_S38luYtNnJEaAihsEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPNwu1ltthUYR7mODVdm7C1s2HFFaPuLeNVQTSkMZc_S38luYtNnJEaAihsEALw_wcB&idUser=0043c444-271a-45c6-a4a6-6fbbc26b7891&uuid=b71977f1-9bee-4c53-a2e4-b93395bb11e9&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
2021-09-06 11:32:13.066;bda84e6d-94db-41c3-9967-ab76e2b4ab00;b82ada79-7376-4587-9861-0a5b25594ab4;Cj0KCQjw-NaJBhDsARIsAAja6dNzJxbhPpXrnCQ_8t2tbY3_Geo_y9Yur1Q-qMut7m_jqXW8k5fx2GoaAkMNEALw_wcB;false;https://www.metropolis.com/es/tria-hibrido?gclid=EAIaIQobChMI1O_QpaDq8gIVVe3tCh34zwQ_EAAYASAAEgKnmvD_BwE&idUser=054b399e-6455-40a3-ba62-c27541faa775&uuid=dfb64268-b6c1-43af-9c92-eafe0e1c66c4&camp=10584328479&adg=106303760844&device=t&sl=&adv=481025152027&rec=true&
2021-09-06 11:32:18.027;7e48ad5c-bb0e-4aa7-9d4d-7f64d09610e0;99d2a616-a86c-4fa8-8204-0688a5be9559;Cj0KCQjw-NaJBhDsARIsAAja6dNgcaJ02wGjC6NHzQEFyuGH_f16jEhlgreCQtum97RvvOZyLqpdynIaApRuEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNUZHS_B3oZ9LQvWegcnJWwh7cTpHT87VIcFXZNeuGj0ICi085DyiQaAlibEALw_wcB&idUser=c09af639-c939-460b-9fdb-c4665f91b877&uuid=68ef80e6-b394-4dc1-8346-1ce755e65631&camp=1685819696&adg=64092327565&device=m&sl=&adv=383441983896&rec=true&
2021-09-06 11:32:27.035;b0feb548-0e28-489f-a40f-5a5c9f78b3ef;ba28494e-d32c-4edd-b08e-1fd86eccba41;EAIaIQobChMI7-ammZjq8gIVh-vtCh0bjgnMEAAYASAAEgK7LfD_BwE;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMfKdhjSUa8E_R-cwmcDt5Qyl6oMp5NNMYoHs7eRKARE29Q9NfCvZ0aAi6qEALw_wcB&idUser=39c7ad0c-04e9-4696-b877-6bceb4bf7726&uuid=22432164-ef27-406b-8e87-a1f417550e81&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 11:32:27.755;f34850f3-98e7-435c-806e-246f7326740e;8f70288a-8989-4c75-b5dd-e14ba71f0d2f;Cj0KCQjw-NaJBhDsARIsAAja6dMh34rwe4QyFL3NGJ9W1ZEox4M0bhCSYQCsi1tbY1NE_PPO-xZ8RaoaAidYEALw_wcB;false;https://www.metropolis.com/es/?gclid=EAIaIQobChMI-cCU3KDq8gIVhelRCcom2FQNVEAAYASAAEgJRcvD_BwE&idUser=94725975-50ac-4e89-8a7b-3bbfa60d382e&uuid=267ebcaf-3adf-403c-83ca-bb207b99a54d&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 11:32:28.535;9938c4cb-ccb1-4735-b4b5-5402b6e7f7f7;15518f76-303b-427c-bbb1-7842e7098f71;EAIaIQobChMIybCehqDq8gIVVYfVCh2xQghVEAAYASAAEgLdjPD_BwE;true;https://www.metropolis.com/es/?gclid=EAIaIQobChMIxLnh3aDq8gIVRJnVCcomuzwBWEAAYASAAEgJDW_D_BwE&idUser=0cca0ff4-86a6-451d-be26-309417ab3a89&uuid=ac873b60-edfd-4c6b-9667-141a75f9106f&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=true&
2021-09-06 11:32:30.901;69aff799-8809-47ab-9a8a-e5bef9ec571a;cea1c975-54b9-4087-a282-9bd3958b04bf;Cj0KCQjw-NaJBhDsARIsAAja6dNwHqXRRbILlqkGzEpULxaPJ6DpovFXCKqC55Khqk2rsJaaXq22fYoaAkdYEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dODRorqe2x1AzsJB5Cq-f3n0NNCX1Mi_EBPs5g_gIRK9oAZLUmyb_kaAvuhEALw_wcB&idUser=422f97d2-4496-4da3-8618-73786c9195e9&uuid=87dc8a95-d405-4321-bf44-ac4d1f11361c&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
2021-09-06 11:32:36.673;36bb02b3-02d6-4e10-ae42-823fdd37afae;af8e61a2-d06c-437c-8363-96ef10a52afb;Cj0KCQjw-NaJBhDsARIsAAja6dOJBNK500g1b2ju95c2I-orA3kXWLlN_-KGUx5wbLaIYzzqiEqDN1kaAsc0EALw_wcB;true;https://www.metropolis.com/es/home?gclid=EAIaIQobChMIq6fB4qDq8gIVg4bVCcomkkwpFEAAYASAAEgJ3tPD_BwE&idUser=be55a3de-91e7-4e96-8b5a-e131d79237af&uuid=2eda5f8e-8bbc-4a98-b485-b95018354877&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 11:32:42.181;56c218c4-b10a-49c6-ab5d-b2ed29e7260e;2dd45774-7ea8-48c1-8fa0-0d7d58e78638;EAIaIQobChMIq8T1i6Dq8gIVlI3ICh2H9gqgEAAYASAAEgLSbPD_BwE;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNzetIf4MiN7ziSt1lPj7c2FO84KoFNtyG2kxrUt4tDUfqiuNPTpQcaAgunEALw_wcB&idUser=e83f904a-186e-49fc-ae9a-11bc3d7f9cf9&uuid=771aabe2-472e-47e8-8fe2-2424ec295afa&camp=1648649016&adg=68652743208&device=m&sl=&adv=479953001032&rec=false&
2021-09-06 11:32:47.101;03475c9a-81e7-4352-927c-4c46377b54f8;f7047428-406c-4289-b4d6-b01c8d1cee0e;EAIaIQobChMI0uDY_ZLq8gIVhe_tCh3GPg7zEAAYASADEgK-UPD_BwE;true;https://www.metropolis.com/es/life?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNn4msy18zPC3zwaMCZve4Yh__YZrbTm1bhP5KOVm9t4-4Rf7rEhEwaAgxQEALw_wcB&idUser=5e20b6f6-e211-4d68-aa71-1533583a6e48&uuid=621692c3-c019-40e4-9045-816462ed4038&camp=13352855428&adg=126733863807&device=m&sl=&adv=525407334167&rec=true&
2021-09-06 11:32:58.287;54e3af06-fa35-4086-8401-2be4e03f48b6;186e8e23-2951-4f5d-a53a-5a4c687e87f7;EAIaIQobChMI2uSLlKDq8gIVjd1RCh0dbwFbEAAYASAAEgKpvfD_BwE;true;https://www.metropolis.com/es/?gclid=EAIaIQobChMIrJP6-aDq8gIVJ4BQBh3V9QMsEAAYASAAEgIaofD_BwE&idUser=d4dd1e29-75da-4879-83d5-da82239a4102&uuid=09b47cb8-4a25-4a65-940d-c2b28d0e46c3&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=true&
2021-09-06 11:33:6.819;5fa21ee9-6211-4755-8ead-f49a912dde05;5147231d-faa6-408d-b5e9-6bd93b469ea6;Cj0KCQjw-NaJBhDsARIsAAja6dMa6ZF396BSw0WI_iI3bSOm6FYEViMmLuouz9hpn-m3WNVjduu0tI8aAmGkEALw_wcB;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPom3Gp1bjMVlCSfm?xmrT5xrKR9xKdzMMXeZrSSdW8l58nHr0HR_8aAt7wEALw_wcB&idUser=f800e682-8c55-4301-9015-b55d0d101fef&uuid=2ffe2046-234b-4635-8001-0f7162a89311&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 11:33:14.188;25c2bd47-0043-49b3-b0a4-590d21622e9e;2a7b3918-363f-46d5-aeba-3a70e113858f;EAIaIQobChMIseC9m6Dq8gIVRofVCh3xbQYWEAAYASAAEgIRVfD_BwE;false;https://www.metropolis.com/es/life?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPKRe1PlJB2kSQPwfm?4FDs6_v6mX6zO25W6XbclfbAtgAkz2xOj5waAn65EALw_wcB&idUser=5e20b6f6-e211-4d68-aa71-1533583a6e48&uuid=621692c3-c019-40e4-9045-816462ed4038&camp=13352855422&adg=126733863527&device=m&sl=&adv=525407334128&rec=true&
2021-09-06 11:33:21.034;0094eaa3-c511-435e-83f3-60a5e2e3a1da;462e7583-db5e-4ae5-b451-ada465d68859;9c7ec4801420159d103ca5b5e8568630;false;https://www.metropolis.com/es/clin400?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMXoOb-P2-7CaV623zZ5VGOwBhJijPlqEczLE7c1mC16fds42vljvEaAv7KEALw_wcB&idUser=bef38391-0ab8-410c-9250-b32e67b575cf&uuid=cd6ad05f-4d0d-4d8c-b4e8-d43f7116f828&camp=732401028&adg=46724585188&device=c&sl=&adv=477211734929&rec=false&
2021-09-06 11:33:21.990;b0dca820-e9b6-4d71-89c1-844672958b1d;152a5a62-c571-4276-9022-1036b16372cd;Cj0KCQjw-NaJBhDsARIsAAja6dP4g6u46_D-ploArGPSdiG5z_mAjQUupmnMuaQn1fZsSkWOXKMsHPIaAmTgEALw_wcB;false;https://www.metropolis.com/es/cea?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOQEhR8aEE5sKG95XAu_IOWIaopgnQ8jKMFsXELI4I109P-SQE1uCcaAhhEEALw_wcB&idUser=1ba1ff9b-5f2e-45ec-8469-ccc0981cb195&uuid=1e033148-a560-4627-ad35-3ab5c1a16632&camp=1648646316&adg=58613330770&device=m&sl=&adv=494939238438&rec=false&
2021-09-06 11:33:37.303;66464872-2966-41c6-9ec4-cceeba6b837c;47d7f19b-d2eb-4b6d-8b91-cad99d0aa40b;0;false;https://www.metropolis.com/es/dep30F?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dO2K_80C-J64l7I1YYXwSZMLCgHRlBIFV4_5jOQ_Cl35F9TIkl7oZEaAkjiEALw_wcB&idUser=1e053d99-759f-4970-a78d-4a494da1051d&uuid=4375ca78-0af3-466f-bfec-9ccdf545fb66&camp=1783520608&adg=69331918055&device=m&sl=&adv=383441984286&rec=false&
2021-09-06 11:33:42.300;579462a8-0ba3-49b6-96a6-d8af02892101;a2e293ed-9387-487a-ba2f-ca04df3f2db1;EAIaIQobChMIvMrnqKDq8gIVENPtCh1T6Au8EAAYASAAEgJdUfD_BwE;false;https://www.metropolis.com/es/clin200?gclid=EAIaIQobChMIyJerkqHq8gIVgxoGAB17qQlZEAAYASAAEgKNd_D_BwE&idUser=24575b1c-7241-4061-aaf6-e122ad478324&uuid=e23e4e58-ef81-4354-be3a-2a0da0d859ec&camp=1439144636&adg=54995537223&device=c&sl=&adv=499223878470&rec=false&
2021-09-06 11:33:44.997;829b6123-b88e-4a5e-a82f-51640e193ddd;f27489e0-dbf4-4767-918d-eb9fb61746f9;Cj0KCQjw-NaJBhDsARIsAAja6dN9SEuRqkklEo_PYMij714gbzv8DWll-Z6jvDAPDaPIHQWlPuD4SSUaAsCFEALw_wcB;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOcomNwFwjv_ZjsfiFgLUZZBwGfm?V08KDe5e_OHr47Nxp99qK1cUX4aAuznEALw_wcB&idUser=114eb1c0-8395-43e0-bde9-03be4f65c3be&uuid=f5991995-2df8-45c6-98ca-55be5944ffa9&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=true&
2021-09-06 11:33:45.944;e86d1b16-852c-4ffd-af4b-1985d5db742d;058107b1-ff48-4cfd-9ff3-a97b3b82be99;EAIaIQobChMIk77UnKDq8gIVx8PVCh1rCwLFEAAYASABEgJ9XfD_BwE;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOsEcrswGY484bPWgG3506NmdScDGn8RbSJBmlWQLm7MyB-AXo9Qa8aAquHEALw_wcB&idUser=0a111f92-674d-43d2-8cf3-a1f4e5f9e94a&uuid=f149c850-8333-4456-8808-6ea5d34472e9&camp=1648648995&adg=62589383945&device=c&sl=&adv=481025151787&rec=true&
2021-09-06 11:33:46.626;04f64b15-c839-4fb6-b170-6ccad60a16b2;987af2f6-bb26-472d-98d1-8b4b8a2880b9;EAIaIQobChMI-7T1oqDq8gIVxQwGAB0tuwyqEAAYASAAEgJva_D_BwE;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dN4LDj5340w6SIBIJ8ij3OLdZmVn6WqoP1d84ysIO2eAqCROlubhPkaAuu6EALw_wcB&idUser=e53f4b2f-97f7-424f-a18b-e7debfbc3064&uuid=ae69ccb4-c051-46f7-a323-785d80b607db&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 11:33:52.805;a4145282-cd15-453f-8d58-a1512de99a08;3557e161-637a-45c5-87d0-3401594da836;Cj0KCQjw-NaJBhDsARIsAAja6dOIZiN5qXg2g0V0Y_uyNG4AQoXN26ywgsNRbPU1Pc1Ip1PKMcXn00EaAsdOEALw_wcB;true;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMDt-d3-jRsvvK4oXOKKhtfvYBq-MEk7OXu5UfzPYMAUEctEslkoTAaAscyEALw_wcB&idUser=e83f904a-186e-49fc-ae9a-11bc3d7f9cf9&uuid=771aabe2-472e-47e8-8fe2-2424ec295afa&camp=1648649016&adg=68652743208&device=m&sl=&adv=479953001032&rec=true&
